event_ns,lane,note_id,stage,judgment,delay_ns
18526345177,6,4075,scored,perfect,-243959
18528347194,15,4076,scored,perfect,436699
18528347728,2,4077,scored,perfect,159965
18534347520,14,4078,scored,perfect,73559
18535353203,5,4079,scored,perfect,-184587
18537349277,10,4080,scored,perfect,233057
18542344710,11,4081,scored,perfect,364037
18544348546,9,4082,scored,perfect,189402
18544349100,12,4083,scored,perfect,-369377
18555349317,1,4084,scored,perfect,30671
18556349205,4,4085,scored,perfect,-453298
18576345064,15,4086,scored,perfect,-309459
18577352845,0,4087,scored,perfect,-353659
18578345226,3,4088,scored,perfect,441175
18578345718,7,4089,scored,perfect,431316
18584345517,13,4090,scored,perfect,204235
18585353874,9,4091,scored,perfect,28989
18590345543,8,4092,scored,perfect,377957
18591347854,6,4093,scored,perfect,130711
18593348637,12,4094,scored,perfect,-107861
18596344957,5,4095,scored,perfect,335367
18597350489,4,4096,scored,perfect,-284058
18598348873,10,4097,scored,perfect,-398435
18602352293,2,4098,scored,perfect,-418498
18605345058,1,4100,scored,perfect,293091
18605345529,14,4099,scored,perfect,399347
18605345974,11,4101,scored,perfect,-205454
18617344965,15,4102,scored,perfect,-350739
18619348482,0,4103,scored,perfect,534644
18619349007,3,4105,scored,perfect,-497160
18619349397,7,4104,scored,perfect,-490853
18628346914,13,4106,scored,perfect,214921
18634351132,8,4107,scored,perfect,-592258
18635351764,12,4108,scored,perfect,213929
18636351855,5,4109,scored,perfect,-121858
18641347730,6,4111,scored,perfect,-1020
18641348243,10,4110,scored,perfect,199343
18642344832,4,4112,scored,perfect,30833
18642345327,9,4113,scored,perfect,-90819
18645348994,14,4114,scored,perfect,-575455
18646345768,2,4115,scored,perfect,330350
18646346345,1,4116,scored,perfect,-21373
18647348871,11,4117,scored,perfect,164427
18658348382,15,4118,scored,perfect,449821
18661345878,3,4119,scored,perfect,-394038
18666345764,7,4120,scored,perfect,-414839
18667347748,0,4121,scored,perfect,-141168
18670348462,13,4122,scored,perfect,-500591
18675345159,8,4123,scored,perfect,240316
18678348518,12,4124,scored,perfect,422891
18680348373,5,4125,scored,perfect,384299
18682347793,6,4126,scored,perfect,351921
18686345675,4,4127,scored,perfect,132903
18690347992,2,4128,scored,perfect,-76429
18691349408,10,4129,scored,perfect,236871
18692347814,9,4130,scored,perfect,-350449
18694352631,1,4131,scored,perfect,324634
18695345040,11,4132,scored,perfect,-520016
18697347763,14,4133,scored,perfect,420052
18698352365,15,4134,scored,perfect,230767
18702348308,3,4135,scored,perfect,590389
18706354917,7,4136,scored,perfect,-495806
18709344646,0,4137,scored,perfect,200591
18725347990,6,4138,scored,perfect,-559350
18726345382,5,4139,scored,perfect,-48474
18728344652,13,4140,scored,perfect,-91882
18742348840,14,4141,scored,perfect,-131028
18744348829,1,4143,scored,perfect,446469
18744349538,12,4142,scored,perfect,519650
18746345970,10,4144,scored,perfect,-38788
18753347836,3,4145,scored,perfect,-300338
18754344829,0,4146,scored,perfect,75869
18756345061,9,4147,scored,perfect,-93434
18764348995,2,4148,scored,perfect,532844
18764349696,4,4149,scored,perfect,100959
18766348689,11,4150,scored,perfect,252847
18769346864,8,4151,scored,perfect,179513
18770348712,15,4152,scored,perfect,-614257
18773348402,7,4153,scored,perfect,-546028
18774348356,13,4154,scored,perfect,-50433
18777344859,6,4155,scored,perfect,-163042
18778348669,5,4156,scored,perfect,-111094
18785347850,14,4157,scored,perfect,-320699
18796350090,3,4158,scored,perfect,-230311
18797355824,10,4159,scored,perfect,20282
18797356415,0,4160,scored,perfect,-460221
18798348262,1,4161,scored,perfect,-288564
18798348904,9,4162,scored,perfect,-309625
18800344965,12,4163,scored,perfect,-16675
18805348059,4,4164,scored,perfect,117043
18807348625,2,4165,scored,perfect,-4968
18810346411,8,4166,scored,perfect,603125
18810347836,11,4167,scored,perfect,-42285
18811348218,15,4168,scored,perfect,106075
18816349069,13,4169,scored,perfect,-238748
18822347683,6,4170,scored,perfect,-375908
18823348057,5,4171,scored,perfect,-595774
18826348670,14,4172,scored,perfect,-113750
18828347955,7,4173,scored,perfect,-546663
18842348240,1,4174,scored,perfect,-311481
18848348566,2,4175,scored,perfect,413562
18849347653,4,4176,scored,perfect,-394162
18857348355,13,4177,scored,perfect,299817
18858344611,9,4178,scored,perfect,598426
18860349263,10,4179,scored,perfect,-330322
18873348098,0,4180,scored,perfect,-458113
18878349126,7,4181,scored,perfect,476032
18886349234,12,4182,scored,perfect,403290
18888347914,5,4183,scored,perfect,527339
18890349063,15,4184,scored,perfect,137632
18892348010,1,4185,scored,perfect,-497082
18896344863,8,4186,scored,perfect,-103237
18897351592,2,4187,scored,perfect,-438649
18898345583,13,4188,scored,perfect,269951
18900344946,3,4189,scored,perfect,18986
18907348149,10,4190,scored,perfect,-369267
18909348020,14,4191,scored,perfect,-290142
18910347440,4,4192,scored,perfect,-404160
18911348227,9,4193,scored,perfect,-9696
18912348361,6,4194,scored,perfect,-223041
18914349253,0,4195,scored,perfect,-56195
18914350402,11,4196,scored,perfect,-152089
18922349149,7,4197,scored,perfect,520496
18926349033,12,4198,scored,perfect,123597
18928348266,5,4199,scored,perfect,411218
18932350460,15,4200,scored,perfect,328444
18943348754,13,4201,scored,perfect,-167903
18945348591,2,4202,scored,perfect,-107691
18947346998,1,4203,scored,perfect,501894
18948348319,8,4204,scored,perfect,269547
18950344639,10,4205,scored,perfect,-82665
18952353055,4,4206,scored,perfect,600751
18955350302,9,4207,scored,perfect,-130146
18955351056,14,4208,scored,perfect,-137590
18956348712,6,4209,scored,perfect,-615020
18957344619,11,4210,scored,perfect,17060
18958347956,0,4211,scored,perfect,-428762
18961344839,3,4212,scored,perfect,-6280
18967348609,7,4213,scored,perfect,-429084
18974347919,15,4214,scored,perfect,140087
18977346443,12,4215,scored,perfect,-279870
18978348560,5,4216,scored,perfect,412871
18984347930,13,4217,scored,perfect,-586084
18985347334,2,4218,scored,perfect,-284976
18987349089,1,4219,scored,perfect,-262493
18996345365,10,4220,scored,perfect,40041
19005345637,9,4221,scored,perfect,463674
19010351778,6,4222,scored,perfect,-328979
19010352411,14,4223,scored,perfect,-397756
19015345408,3,4224,scored,perfect,-196985
19017345438,15,4225,scored,perfect,469751
19019345359,8,4226,scored,perfect,-88013
19020348101,5,4227,scored,perfect,-31683
19020348775,7,4228,scored,perfect,-70193
19021344886,11,4229,scored,perfect,216497
19021345629,0,4230,scored,perfect,-246381
19025344757,12,4231,scored,perfect,-117790
19026347346,4,4232,scored,perfect,411194
19030348235,13,4233,scored,perfect,383385
19030348917,1,4235,scored,perfect,-195803
19030349341,2,4234,scored,perfect,-135664
19036351601,10,4236,scored,perfect,-54667
19047347079,9,4237,scored,perfect,557921
19051346855,6,4238,scored,perfect,-13559
19051347577,14,4239,scored,perfect,-152036
19060348404,3,4240,scored,perfect,136904
19063345464,15,4241,scored,perfect,-161193
19065344894,8,4242,scored,perfect,61853
19065345452,0,4245,scored,perfect,-322371
19065345830,7,4243,scored,perfect,-132496
19065346210,12,4244,scored,perfect,-265498
19066347890,11,4246,scored,perfect,441480
19070345225,13,4247,scored,perfect,-635950
19074348307,1,4248,scored,perfect,324758
19074348877,5,4249,scored,perfect,-367589
19076348773,10,4250,scored,perfect,-366944
19084348257,4,4251,scored,perfect,-44312
19085348341,2,4252,scored,perfect,-170090
19087348314,9,4253,scored,perfect,405237
19093345708,6,4254,scored,perfect,-129106
19094348708,14,4255,scored,perfect,-216619
19100348681,3,4256,scored,perfect,-311995
19105345114,15,4257,scored,perfect,388185
19107344830,8,4258,scored,perfect,182607
19109344675,0,4259,scored,perfect,318717
19111345689,12,4260,scored,perfect,105175
19112347946,7,4261,scored,perfect,-381148
19115345608,5,4262,scored,perfect,-173717
19116348115,11,4263,scored,perfect,-12933
19119345618,1,4265,scored,perfect,399190
19119346399,10,4264,scored,perfect,451467
19126344993,2,4266,scored,perfect,-243238
19127348177,9,4267,scored,perfect,-90193
19129345117,4,4268,scored,perfect,42723
19130347858,13,4269,scored,perfect,-433348
19134348881,6,4270,scored,perfect,360926
19139344841,14,4271,scored,perfect,-473619
19144349032,3,4272,scored,perfect,548633
19150345496,15,4273,scored,perfect,-311169
19155348765,12,4274,scored,perfect,-246616
19158345183,5,4275,scored,perfect,460488
19160348829,8,4276,scored,perfect,-280255
19161347910,10,4277,scored,perfect,494366
19163344671,1,4278,scored,perfect,-162810
19164347393,7,4279,scored,perfect,-349712
19165344730,0,4281,scored,perfect,-219372
19165345321,11,4280,scored,perfect,-92644
19167344072,2,4282,scored,perfect,384698
19168350362,9,4283,scored,perfect,333812
19171344879,4,4284,scored,perfect,328531
19171345434,13,4285,scored,perfect,-246835
19178348778,6,4286,scored,perfect,172127
19182348275,14,4287,scored,perfect,-81829
19184345218,3,4288,scored,perfect,-72466
19194346013,15,4289,scored,perfect,56193
19197350986,12,4290,scored,perfect,-480794
19200344874,5,4291,scored,perfect,124658
19200345449,8,4292,scored,perfect,-467689
19201347260,10,4293,scored,perfect,-207580
19203347808,1,4294,scored,perfect,-262197
19207347935,11,4295,scored,perfect,18979
19210348166,2,4296,scored,perfect,227934
19212348452,7,4297,scored,perfect,235982
19212349404,0,4298,scored,perfect,-422797
19214348896,4,4299,scored,perfect,-304504
19218348959,9,4300,scored,perfect,346964
19218349614,13,4301,scored,perfect,327664
19219345356,6,4302,scored,perfect,549534
19223346217,14,4303,scored,perfect,295261
19225344126,3,4304,scored,perfect,377646
19234348234,15,4305,scored,perfect,-508489
19241345087,12,4306,scored,perfect,-7664
19242348116,8,4307,scored,perfect,514320
19242348772,5,4308,scored,perfect,-365267
19244347873,10,4309,scored,perfect,387441
19252345589,1,4310,scored,perfect,631615
19263344157,0,4311,scored,perfect,39966
19265344691,6,4312,scored,perfect,105102
19266347820,9,4313,scored,perfect,419337
19266348400,11,4315,scored,perfect,16726
19266348859,13,4314,scored,perfect,186137
19270348225,14,4316,scored,perfect,-170690
19279349454,7,4317,scored,perfect,-262453
19282348004,8,4318,scored,perfect,37264
19285354725,4,4319,scored,perfect,-335884
19286348195,12,4320,scored,perfect,476853
19286348793,2,4321,scored,perfect,-271527
19288348789,15,4322,scored,perfect,236024
19288349484,3,4323,scored,perfect,-177812
19289345481,10,4324,scored,perfect,377753
19289346243,5,4325,scored,perfect,-55973
19292344834,1,4326,scored,perfect,-378927
19307349223,13,4327,scored,perfect,335038
19307350158,9,4328,scored,perfect,75351
19320347700,0,4329,scored,perfect,-46379
19324348297,8,4330,scored,perfect,-403172
19330348975,6,4331,scored,perfect,500384
19333344559,11,4332,scored,perfect,169907
19342349248,3,4333,scored,perfect,491341
19342350130,12,4334,scored,perfect,-433876
19347348480,13,4335,scored,perfect,-521572
19349349542,7,4336,scored,perfect,-7447
19354345328,1,4338,scored,perfect,-263949
19354345922,5,4337,scored,perfect,-130288
19366347400,9,4339,scored,perfect,267051
19367346270,15,4340,scored,perfect,-167721
19370350898,10,4341,scored,perfect,-415794
19375345458,0,4342,scored,perfect,-86881
19378349310,14,4343,scored,perfect,-200015
19381345813,8,4344,scored,perfect,-140102
19382349766,4,4345,scored,perfect,124057
19385350117,6,4346,scored,perfect,-280229
19386351093,2,4347,scored,perfect,-83823
19387349276,12,4348,scored,perfect,5793
19388345287,3,4349,scored,perfect,-154590
19394353848,13,4350,scored,perfect,334342
19394355171,7,4351,scored,perfect,180894
19398349663,11,4352,scored,perfect,-285844
19400347734,1,4353,scored,perfect,-356226
19402357208,5,4354,scored,perfect,487962
19407351245,9,4355,scored,perfect,-34270
19409347674,15,4356,scored,perfect,-384164
19419349797,14,4357,scored,perfect,574356
19419350618,10,4358,scored,perfect,-392496
19421350972,0,4359,scored,perfect,-69007
19430347869,8,4360,scored,perfect,-26813
19436351247,13,4361,scored,perfect,-132750
19438346737,7,4362,scored,perfect,573013
19444348889,6,4363,scored,perfect,172850
19449349432,1,4364,scored,perfect,57526
19449350130,12,4365,scored,perfect,-206258
19450344516,9,4366,scored,perfect,520897
19452345647,15,4367,scored,perfect,474369
19453347581,5,4368,scored,perfect,-522294
19455347090,4,4369,scored,perfect,290133
19456350578,2,4370,scored,perfect,-266601
19459348956,11,4371,scored,perfect,-574909
19460348148,10,4372,scored,perfect,54203
19462348309,3,4373,scored,perfect,322134
19463344736,14,4374,scored,perfect,537153
19470348231,8,4375,scored,perfect,-298991
19475345196,0,4376,scored,perfect,190843
19478348011,7,4377,scored,perfect,-17396
19478348562,13,4378,scored,perfect,-379118
19484348062,6,4379,scored,perfect,-177101
19490347754,9,4380,scored,perfect,-293198
19491345059,1,4381,scored,perfect,-114724
19494350474,12,4382,scored,perfect,100849
19494351162,15,4383,scored,perfect,-146120
19495344430,5,4384,scored,perfect,119466
19497346462,2,4385,scored,perfect,342406
19498349052,4,4386,scored,perfect,58950
19504348368,10,4387,scored,perfect,-2002
19506345596,14,4388,scored,perfect,-600055
19510350277,11,4389,scored,perfect,98294
19511345016,3,4390,scored,perfect,504604
19515345288,8,4391,scored,perfect,209528
19517345757,0,4392,scored,perfect,519971
19520348620,7,4393,scored,perfect,-608356
19521345927,13,4394,scored,perfect,225565
19526347606,6,4395,scored,perfect,-229153
19534347674,15,4396,scored,perfect,-433784
19536351875,1,4397,scored,perfect,434410
19539349167,9,4398,scored,perfect,-414011
19540348811,2,4399,scored,perfect,27011
19541347774,12,4400,scored,perfect,361012
19541348193,4,4401,scored,perfect,-327456
19552345625,11,4402,scored,perfect,468800
19552346418,14,4403,scored,perfect,57883
19553347423,3,4404,scored,perfect,-125895
19555344655,5,4405,scored,perfect,423033
19558345181,10,4406,scored,perfect,-286225
19559348097,0,4407,scored,perfect,69337
19561348153,13,4408,scored,perfect,-365580
19562348333,8,4409,scored,perfect,-203544
19569346302,6,4410,scored,perfect,461210
19570348096,7,4411,scored,perfect,415698
19580345497,9,4412,scored,perfect,-100552
19582347553,1,4413,scored,perfect,-101727
19584349402,4,4414,scored,perfect,77939
19591348339,12,4415,scored,perfect,310943
19591349066,2,4416,scored,perfect,-366460
19601344022,10,4417,scored,perfect,415449
19609408918,13,4418,scored,perfect,178324
19611347671,3,4419,scored,perfect,85911
19611348270,8,4420,scored,perfect,-535852
19614346658,7,4421,scored,perfect,-230041
19615343882,0,4422,scored,perfect,134044
19617343611,11,4423,scored,perfect,-599947
19620349432,5,4424,scored,perfect,260950
19621348122,15,4425,scored,perfect,131229
19622355445,6,4426,scored,perfect,-417830
19627346796,4,4427,scored,perfect,-8826
19629345512,1,4428,scored,perfect,-240080
19631346961,9,4429,scored,perfect,-101503
19637345753,14,4430,scored,perfect,362405
19642347851,10,4431,scored,perfect,71837
19643347880,2,4432,scored,perfect,262646
19647346842,12,4433,scored,perfect,508845
19653349051,8,4434,scored,perfect,145567
19659348298,0,4435,scored,perfect,-35073
19669348227,6,4436,scored,perfect,-176434
19670347611,3,4438,scored,perfect,453226
19670348200,5,4437,scored,perfect,467809
19670348719,13,4440,scored,perfect,-357216
19670349101,15,4439,scored,perfect,-352931
19673350250,7,4441,scored,perfect,37632
19674348798,9,4442,scored,perfect,-350617
19679345465,11,4443,scored,perfect,-148816
19680348240,1,4444,scored,perfect,354767
19681346827,4,4445,scored,perfect,1315
19684345856,2,4446,scored,perfect,-100583
19685353607,10,4447,scored,perfect,277410
19686348462,14,4448,scored,perfect,-98110
19688346161,12,4449,scored,perfect,436723
19693347828,8,4450,scored,perfect,-129837
19702346138,0,4451,scored,perfect,-346360
19717345150,7,4452,scored,perfect,-591170
19718350939,6,4453,scored,perfect,-158614
19719348703,13,4455,scored,perfect,-309802
19719349787,15,4454,scored,perfect,-298767
19720350606,11,4456,scored,perfect,374306
19723347385,3,4457,scored,perfect,410722
19725345593,5,4458,scored,perfect,-555747
19728351377,1,4459,scored,perfect,228857
19728352060,14,4460,scored,perfect,151355
19728352697,9,4461,scored,perfect,-441607
19729345333,2,4462,scored,perfect,114263
19730346926,4,4463,scored,perfect,57891
19730347423,10,4464,scored,perfect,23333
19730347869,12,4465,scored,perfect,-31471
19734344350,8,4466,scored,perfect,-384860
19745347693,0,4467,scored,perfect,187471
19761348926,11,4468,scored,perfect,425269
19764347024,13,4469,scored,perfect,-258044
19770346193,3,4470,scored,perfect,255956
19772345587,5,4471,scored,perfect,279370
19772346156,6,4472,scored,perfect,76683
19778346135,14,4473,scored,perfect,-120386
19781344264,4,4474,scored,perfect,-510935
