id,lane,target_ns,stage
4765,10,20707672637,scored
4766,11,20710203618,scored
4767,6,20713585132,scored
4768,5,20714625087,scored
4769,12,20714810705,scored
4770,3,20715408678,scored
4771,9,20719474432,scored
4772,8,20720443068,scored
4773,14,20723774552,scored
4774,2,20729224451,scored
4775,7,20734405575,scored
4776,13,20737675005,scored
4777,1,20738356019,scored
4778,4,20740203152,scored
4779,0,20741394342,scored
4780,10,20748014267,scored
4781,15,20748448159,scored
4782,11,20752414867,scored
4783,5,20758197502,scored
4784,6,20758249513,scored
4785,3,20760908817,scored
4786,12,20765682461,scored
4787,8,20766925211,scored
4788,14,20769264432,scored
4789,2,20769387501,scored
4790,9,20774108238,scored
4791,7,20776321747,scored
4792,0,20781814418,scored
4793,13,20783631904,scored
4794,1,20784599226,scored
4795,4,20785166492,scored
4796,15,20790479032,scored
4797,10,20790627976,scored
4798,11,20811689825,scored
4799,6,20812100767,scored
4800,5,20820027154,scored
4801,12,20821421200,scored
4802,9,20821941192,scored
4803,3,20823254652,scored
4804,13,20824665327,scored
4805,0,20828938656,scored
4806,14,20829704578,scored
4807,7,20830332777,scored
4808,1,20833715619,scored
4809,8,20835041540,scored
4810,4,20837975277,scored
4811,15,20841613492,scored
4812,10,20844044757,scored
4813,2,20844664263,scored
4814,11,20854340561,scored
4815,6,20854417807,scored
4816,5,20860515391,scored
4817,3,20864498619,scored
4818,9,20864887597,scored
4819,12,20865723074,scored
4820,13,20871221020,scored
4821,14,20871744756,scored
4822,8,20875895417,scored
4823,1,20877292143,scored
4824,0,20881152236,scored
4825,4,20884090092,scored
4826,7,20888550373,scored
4827,15,20893572309,scored
4828,2,20895292721,scored
4829,10,20896745069,scored
4830,11,20897900867,scored
4831,6,20898956799,scored
4832,5,20901584888,scored
4833,3,20908961483,scored
4834,12,20909533053,scored
4835,9,20912171091,scored
4836,1,20926067868,scored
4837,0,20928626169,scored
4838,2,20939937471,scored
4839,6,20940619972,scored
4840,14,20944066563,scored
4841,11,20945605120,scored
4842,13,20946763602,scored
4843,12,20953407124,scored
4844,4,20954128854,scored
4845,9,20954227778,scored
4846,8,20954333897,scored
4847,3,20956596922,scored
4848,7,20962238679,scored
4849,10,20965576413,scored
4850,1,20966803683,scored
4851,0,20969515028,scored
4852,2,20982445868,scored
4853,6,20982741317,scored
4854,15,20983662528,scored
4855,14,20986018373,scored
4856,11,20987120359,scored
4857,13,20989314887,scored
4858,5,20990670348,scored
4859,8,20994490937,scored
4860,9,20995249444,scored
4861,12,20999614710,scored
4862,4,21001878175,scored
4863,3,21003285592,scored
4864,7,21004343433,scored
4865,10,21006697915,scored
4866,1,21008454503,scored
4867,0,21010518152,scored
4868,6,21023480361,scored
4869,2,21024327376,scored
4870,15,21025638987,scored
4871,14,21027003799,scored
4872,5,21030817646,scored
4873,13,21030818582,scored
4874,11,21030955206,scored
4875,4,21041922629,scored
4876,8,21042231958,scored
4877,3,21043797762,scored
4878,12,21043892555,scored
4879,9,21049325083,scored
4880,7,21053414084,scored
4881,10,21053452258,scored
4882,1,21053613774,scored
4883,0,21053695358,scored
4884,2,21067622410,scored
4885,6,21070895333,scored
4886,13,21073536483,scored
4887,5,21075580592,scored
4888,14,21075789446,scored
4889,11,21077761712,scored
4890,15,21078483330,scored
4891,4,21085233579,scored
4892,8,21085590994,scored
4893,9,21089565408,scored
4894,3,21092403072,scored
4895,12,21093032833,scored
4896,0,21095403174,scored
4897,10,21095604540,scored
4898,7,21103715939,scored
4899,1,21104377753,scored
4900,2,21110230548,scored
4901,6,21111046405,scored
4902,14,21119334300,scored
4903,13,21120179394,scored
4904,15,21120681248,scored
4905,11,21123526752,scored
4906,5,21125065189,scored
4907,4,21125368807,scored
4908,8,21125750243,scored
4909,3,21134552667,scored
4910,12,21137348769,scored
4911,9,21138062230,scored
4912,0,21138359043,scored
4913,10,21140364855,scored
4914,2,21153450151,scored
4915,6,21155297179,scored
4916,7,21156296544,scored
4917,1,21158246723,scored
4918,15,21161292663,scored
4919,13,21161989269,scored
4920,5,21169482547,scored
4921,11,21174990320,scored
4922,14,21179115716,scored
4923,0,21180057096,scored
4924,8,21181821172,scored
4925,12,21189303051,scored
4926,4,21190849045,scored
4927,9,21192273159,scored
4928,3,21192567309,scored
4929,2,21194363266,scored
4930,6,21199285099,scored
4931,10,21200037308,scored
4932,1,21201540995,scored
4933,7,21202787207,scored
4934,13,21205923999,scored
4935,15,21208796055,scored
4936,5,21213781178,scored
4937,11,21215837142,scored
4938,14,21219771667,scored
4939,0,21221697923,scored
4940,8,21221896249,scored
4941,12,21229641483,scored
4942,9,21235422639,scored
4943,4,21239734110,scored
4944,2,21240356154,scored
4945,10,21240499365,scored
4946,7,21243370971,scored
4947,3,21244675688,scored
4948,1,21245827457,scored
4949,13,21246918863,scored
4950,6,21251564760,scored
4951,15,21252136592,scored
4952,5,21254632273,scored
4953,11,21258220026,scored
4954,8,21262736505,scored
4955,14,21267227303,scored
4956,0,21269503099,scored
4957,12,21273953754,scored
4958,9,21278214844,scored
4959,4,21280108878,scored
4960,10,21288128017,scored
4961,1,21290593214,scored
4962,2,21293711439,scored
4963,3,21300893685,scored
4964,13,21301213239,scored
4965,11,21303016874,scored
4966,5,21305643455,scored
4967,7,21307732482,scored
4968,14,21309697776,scored
4969,6,21309959885,scored
4970,0,21312145780,scored
4971,8,21312378053,scored
4972,15,21313053513,scored
4973,12,21314714627,scored
4974,9,21323217897,scored
4975,10,21328146537,scored
4976,4,21330765409,scored
4977,1,21332289014,scored
4978,2,21337057505,scored
4979,11,21349253239,scored
4980,7,21349413568,scored
4981,5,21349673732,scored
4982,13,21349981771,scored
4983,3,21354387493,scored
4984,10,21373476921,scored
4985,6,21380339636,scored
4986,12,21380351852,scored
4987,14,21384804899,scored
4988,1,21388408299,scored
4989,13,21397944729,scored
4990,15,21399155652,scored
4991,8,21400371198,scored
4992,2,21401286298,scored
4993,5,21404247163,scored
4994,0,21406691398,scored
4995,7,21411536430,scored
4996,11,21411781969,scored
4997,10,21413685571,scored
4998,3,21413808748,scored
4999,9,21415924250,scored
5000,12,21420573362,scored
5001,6,21420745082,scored
5002,4,21421742885,scored
5003,14,21427095259,scored
5004,1,21431820171,scored
5005,15,21441913272,scored
5006,2,21445185263,scored
5007,0,21449825626,scored
5008,5,21450105374,scored
5009,8,21452241475,scored
5010,11,21455607353,scored
5011,3,21455735995,scored
5012,10,21455946009,scored
5013,7,21456162455,scored
5014,9,21457424358,scored
5015,6,21467924229,scored
5016,12,21473572981,scored
5017,4,21473799302,scored
5018,14,21475048688,scored
5019,13,21475972151,scored
5020,1,21477350596,scored
5021,15,21482128746,scored
5022,2,21487295494,scored
5023,7,21498562615,scored
5024,3,21502170117,scored
5025,8,21506176593,scored
5026,9,21507479565,scored
5027,11,21508443600,scored
5028,0,21513903791,scored
5029,6,21513973451,scored
5030,10,21519737604,scored
5031,13,21520954117,scored
5032,5,21521928759,scored
5033,15,21524506911,scored
5034,4,21529176265,scored
5035,14,21530374791,scored
5036,12,21530565936,scored
5037,1,21532572997,scored
5038,2,21535421081,scored
5039,7,21542885248,scored
5040,3,21544452519,scored
5041,9,21547680116,scored
5042,8,21550807671,scored
5043,0,21554011710,scored
5044,6,21554103455,scored
5045,10,21559765027,scored
5046,11,21560458351,scored
5047,15,21567440789,scored
5048,5,21571716227,scored
5049,4,21571738191,scored
5050,13,21572345333,scored
5051,12,21577378390,scored
5052,14,21579370403,scored
5053,1,21581426482,scored
5054,2,21584047714,scored
5055,3,21584995823,scored
5056,9,21589464760,scored
5057,8,21591451049,scored
5058,7,21593958711,scored
5059,6,21599660774,scored
5060,11,21603219064,scored
5061,10,21604834968,scored
5062,0,21605951421,scored
5063,15,21609348725,scored
5064,13,21613349996,scored
5065,5,21614163341,scored
5066,4,21615670680,scored
5067,12,21617411734,scored
5068,14,21622665619,scored
5069,1,21622866128,scored
5070,2,21624561955,scored
5071,3,21628739426,scored
5072,9,21638138971,scored
5073,6,21640846387,scored
5074,11,21645106733,scored
5075,8,21647529557,scored
5076,0,21647570143,scored
5077,10,21647899152,scored
5078,7,21651715366,scored
5079,15,21651957608,scored
5080,13,21656714184,scored
5081,12,21659241021,scored
5082,5,21659840289,scored
5083,4,21663173317,scored
5084,1,21664480217,scored
5085,2,21668961542,scored
5086,14,21669170046,scored
5087,3,21670433605,scored
5088,6,21681876776,scored
5089,9,21682402290,scored
5090,10,21689271615,scored
5091,0,21693630630,scored
5092,8,21699375691,scored
5093,7,21701977260,scored
5094,13,21703430066,scored
5095,12,21703500862,scored
5096,5,21704809572,scored
5097,15,21707607824,scored
5098,1,21708631748,scored
5099,4,21708713660,scored
5100,2,21711382371,scored
5101,14,21711503799,scored
5102,3,21711766493,scored
5103,11,21714410656,scored
5104,6,21722914541,scored
5105,9,21726037803,scored
5106,10,21731135801,scored
5107,0,21737575774,scored
5108,8,21740753176,scored
5109,13,21743483103,scored
5110,7,21743622245,scored
5111,14,21760299932,scored
5112,5,21763125959,scored
5113,3,21765112182,scored
5114,15,21768405240,scored
5115,2,21769880889,scored
5116,1,21770609997,scored
5117,11,21771593056,scored
5118,6,21771862621,scored
5119,12,21772520824,scored
5120,4,21776559865,scored
5121,8,21781834906,scored
5122,0,21783309577,scored
5123,13,21784112898,scored
5124,9,21789718270,scored
5125,10,21791412521,scored
5126,7,21793962246,scored
5127,14,21803567703,scored
5128,3,21805949223,scored
5129,15,21810955776,scored
5130,5,21811373868,scored
5131,1,21811803765,scored
5132,11,21821001013,scored
5133,12,21821198959,scored
5134,8,21826889684,scored
5135,4,21827237625,scored
5136,13,21829458179,scored
5137,6,21829692448,scored
5138,2,21830090096,scored
5139,9,21833582459,scored
5140,7,21836961761,scored
5141,0,21837106345,scored
5142,10,21840158877,scored
5143,14,21844093266,scored
5144,5,21851684856,scored
5145,3,21853759900,scored
5146,15,21853874902,scored
5147,1,21857205614,scored
5148,12,21862545090,scored
5149,11,21864293719,scored
5150,13,21870878603,scored
5151,8,21870987671,scored
5152,2,21872142115,scored
5153,6,21873873942,scored
5154,4,21874112423,scored
5155,9,21874427112,scored
5156,10,21880551662,scored
5157,0,21883281756,scored
5158,7,21883538380,scored
5159,14,21888229108,scored
5160,5,21894932063,scored
5161,15,21896572647,scored
5162,3,21899372184,scored
5163,1,21900985045,scored
5164,12,21906368241,scored
5165,11,21910083713,scored
5166,13,21911341361,scored
5167,2,21913385505,scored
5168,6,21914348491,scored
5169,9,21914428872,scored
5170,8,21915852480,scored
5171,4,21916358042,scored
5172,10,21921176357,scored
5173,0,21923408477,scored
5174,7,21924426067,scored
5175,14,21930668409,scored
5176,15,21936842847,scored
5177,5,21937539118,scored
5178,3,21940625236,scored
5179,1,21942972329,scored
5180,12,21950236827,scored
5181,11,21951056782,scored
5182,13,21952920171,scored
5183,9,21955272382,scored
5184,6,21956220505,scored
5185,2,21956320882,scored
5186,8,21958009412,scored
5187,4,21958876303,scored
5188,7,21966633446,scored
5189,10,21968669551,scored
5190,0,21970722717,scored
5191,15,21976884734,scored
5192,5,21982479697,scored
5193,3,21986986698,scored
5194,1,21989177131,scored
5195,14,21989267805,scored
5196,11,21991191294,scored
5197,12,21991597043,scored
5198,13,21993207445,scored
5199,9,21995389486,scored
5200,2,22000085570,scored
5201,6,22000282380,scored
5202,8,22001501647,scored
5203,4,22003095500,scored
5204,7,22008344199,scored
5205,10,22010423875,scored
5206,0,22011097707,scored
5207,3,22027042589,scored
5208,12,22031701620,scored
5209,1,22032328563,scored
5210,15,22037310024,scored
5211,11,22041600932,scored
5212,8,22043267374,scored
5213,2,22044640282,scored
5214,9,22045942123,scored
5215,13,22047925495,scored
5216,6,22050043373,scored
5217,7,22051509869,scored
5218,4,22053441535,scored
5219,0,22060008455,scored
5220,5,22061840692,scored
5221,14,22061946036,scored
5222,10,22065608417,scored
5223,3,22068299488,scored
5224,1,22078707888,scored
5225,11,22084482961,scored
5226,12,22085522696,scored
5227,2,22086346785,scored
5228,15,22086688925,scored
5229,9,22087761204,scored
5230,13,22089310150,scored
5231,6,22094564234,scored
5232,8,22098291156,scored
5233,7,22098560088,scored
5234,5,22102499667,scored
5235,14,22103060742,scored
5236,10,22110220563,scored
5237,4,22119300180,scored
5238,1,22119839002,scored
5239,0,22123343485,scored
5240,12,22126824602,scored
5241,3,22128046450,scored
5242,2,22128602701,scored
5243,11,22132468831,scored
5244,9,22136490966,scored
5245,15,22139889935,scored
5246,13,22140458164,scored
5247,7,22140841858,scored
5248,5,22149939339,scored
5249,8,22154172272,scored
5250,6,22155683986,scored
5251,10,22160533678,scored
5252,14,22161912185,scored
5253,1,22164121945,scored
5254,0,22165611905,scored
5255,4,22166364725,scored
5256,12,22168727953,scored
5257,11,22175069377,scored
5258,2,22176149595,scored
5259,7,22190469227,scored
5260,15,22192473337,scored
5261,8,22195457182,scored
5262,13,22197216321,scored
5263,9,22201177464,scored
5264,5,22201730701,scored
5265,3,22205326026,scored
5266,10,22206900467,scored
5267,6,22210607665,scored
5268,4,22212942045,scored
5269,0,22219296042,scored
5270,14,22223770712,scored
5271,11,22224722757,scored
5272,2,22225279491,scored
5273,12,22225644017,scored
5274,1,22228926110,scored
5275,7,22230857958,scored
5276,13,22237885083,scored
5277,15,22239448346,scored
5278,8,22241539672,scored
5279,9,22241704813,scored
5280,5,22244857417,scored
5281,3,22248785457,scored
5282,10,22250541601,scored
5283,6,22252679825,scored
5284,4,22258020309,scored
5285,0,22262016192,scored
5286,14,22264054021,scored
5287,11,22265631663,scored
5288,2,22268747708,scored
5289,12,22276302541,scored
5290,7,22278318622,scored
5291,13,22280329138,scored
5292,1,22283203078,scored
5293,8,22291181256,scored
5294,3,22295470545,scored
5295,9,22296016162,scored
5296,5,22297058952,scored
5297,6,22297812273,scored
5298,15,22300057346,scored
5299,10,22304643199,scored
5300,4,22304864882,scored
5301,14,22305558749,scored
5302,0,22306115294,scored
5303,11,22307795426,scored
5304,2,22313251407,scored
5305,12,22316555529,scored
5306,7,22320194075,scored
5307,13,22321287342,scored
5308,1,22323896438,scored
5309,8,22334942929,scored
5310,3,22335644408,scored
5311,9,22336240438,scored
5312,5,22337576732,scored
5313,6,22338236056,scored
5314,4,22345193249,scored
5315,10,22345283771,scored
5316,15,22345907915,scored
5317,14,22349167061,scored
5318,0,22349182350,scored
5319,11,22349465087,scored
5320,2,22355023684,scored
5321,12,22360218660,scored
5322,13,22367074310,scored
5323,7,22367894703,scored
5324,1,22370456308,scored
5325,8,22375216780,scored
5326,5,22380558148,scored
5327,3,22381664311,scored
5328,6,22381765445,scored
5329,4,22388925307,scored
5330,14,22394592833,scored
5331,9,22395035862,scored
5332,2,22396043568,scored
5333,0,22398610921,scored
5334,15,22399596775,scored
5335,12,22400238859,scored
5336,10,22400738293,scored
5337,11,22401095532,scored
5338,13,22409344102,scored
5339,7,22410113676,scored
5340,1,22411801235,scored
5341,8,22418951580,scored
5342,6,22426089969,scored
5343,3,22426210461,scored
5344,5,22427155266,scored
5345,2,22437473172,scored
5346,12,22441415939,scored
5347,11,22441587693,scored
5348,4,22442432409,scored
5349,10,22446556242,scored
5350,13,22452567075,scored
5351,7,22453046329,scored
5352,15,22453973499,scored
5353,0,22454230990,scored
5354,1,22454405202,scored
5355,9,22457227832,scored
5356,14,22458338190,scored
5357,8,22460996469,scored
5358,5,22469452907,scored
5359,3,22470751410,scored
5360,6,22473699018,scored
5361,12,22485657851,scored
5362,2,22486742459,scored
5363,4,22487912710,scored
5364,11,22488195903,scored
5365,10,22491006144,scored
5366,0,22495052042,scored
5367,1,22501525624,scored
5368,7,22509055126,scored
5369,3,22514324794,scored
5370,15,22517458860,scored
5371,8,22518545085,scored
5372,13,22523348209,scored
5373,5,22526001560,scored
5374,6,22526669246,scored
5375,2,22529029425,scored
5376,0,22537540160,scored
5377,11,22540033655,scored
5378,1,22542115436,scored
5379,9,22543191743,scored
5380,14,22544509043,scored
5381,4,22544817547,scored
5382,10,22545475514,scored
5383,12,22545622343,scored
5384,7,22550695159,scored
5385,3,22556602983,scored
5386,15,22557607994,scored
5387,8,22562379876,scored
5388,13,22565368604,scored
5389,5,22567776485,scored
5390,6,22570954520,scored
5391,2,22575817275,scored
5392,0,22580178774,scored
5393,11,22581842302,scored
5394,9,22583681658,scored
5395,14,22585564406,scored
5396,1,22589409910,scored
